date, pm10, o3, no2, so2, co
2019/3/26, 10, 19, 23, , 
2019/3/27, 21, 24, 18, , 
2019/3/28, 17, 24, 15, , 
2019/3/29, 19, 29, 24, , 
2019/3/30, 24, 42, 16, , 
2019/3/31, 19, 30, 16, , 
2018/10/1, 29, 14, 22, , 
2018/10/2, 14, 14, 18, , 
2018/10/3, 15, 15, 23, , 
2018/10/4, 21, 8, 24, , 
2018/10/5, 20, 17, 24, , 
2018/10/6, 21, 16, 18, , 
2018/10/7, 19, 12, 23, , 
2018/10/8, 30, 8, 24, , 
2018/10/9, 44, 8, 18, , 
2018/10/10, 29, 15, 31, , 
2018/10/11, 18, 19, 31, , 
2018/10/12, 26, 17, 24, , 
2018/10/13, 26, 20, 21, , 
2018/10/14, 23, 15, 29, , 
2018/10/15, 27, 18, 29, , 
2018/10/16, 33, 19, 31, , 
2018/10/17, 33, 15, 33, , 
2018/10/18, 46, 16, 30, , 
2018/10/19, 57, 17, 27, , 
2018/10/20, 49, 23, 17, , 
2018/10/21, 23, 16, 23, , 
2018/10/22, 20, 13, 21, , 
2018/10/23, 28, 20, 17, , 
2018/10/24, 16, 8, 17, , 
2018/10/25, 13, 11, 21, , 
2018/10/26, 17, 15, 19, , 
2018/10/27, 21, 15, 12, , 
2018/10/28, 5, 5, 14, , 
2018/10/29, 14, 28, 12, , 
2018/10/30, 10, 4, 18, , 
2018/10/31, 13, 3, 24, , 
2018/11/1, 21, 2, 23, , 
2018/11/2, 26, 5, 18, , 
2018/11/3, 30, 5, 10, , 
2018/11/4, 21, 1, 21, , 
2018/11/5, 18, 7, 30, , 
2018/11/6, 19, 4, 23, , 
2018/11/7, 31, 6, 22, , 
2018/11/8, 29, 2, 18, , 
2018/11/9, 36, 3, 14, , 
2018/11/10, 21, 3, 14, , 
2018/11/11, 18, 3, 20, , 
2018/11/12, 23, 8, 22, , 
2018/11/13, 23, 5, 19, , 
2018/11/14, 23, 6, 14, , 
2018/11/15, 17, 6, 18, , 
2018/11/16, 25, 12, 14, , 
2018/11/17, 21, 14, 11, , 
2018/11/18, 21, 15, 12, , 
2018/11/19, 22, 9, 16, , 
2018/11/20, 21, 2, 14, , 
2018/11/21, 24, 4, 15, , 
2018/11/22, 24, , 15, , 
2018/11/23, 17, 2, 17, , 
2018/11/24, 18, 5, 13, , 
2018/11/25, 18, 3, 16, , 
2018/11/26, 10, , 19, , 
2018/11/27, 16, 3, 15, , 
2018/11/28, 21, 4, 18, , 
2018/11/29, 26, 5, 22, , 
2018/11/30, 35, 9, 19, , 
2018/12/1, 17, 15, 12, , 
2018/12/2, 10, 20, 14, , 
2018/12/3, 9, 24, 18, , 
2018/12/4, 9, 9, 15, , 
2018/12/5, 17, 6, 21, , 
2018/12/6, 13, 13, 19, , 
2018/12/7, 12, 23, 11, , 
2018/12/8, 9, 25, 10, , 
2018/12/9, 6, 21, 18, , 
2018/12/10, 7, 16, 22, , 
2018/12/11, 11, 9, 21, , 
2018/12/12, 18, 9, 13, , 
2018/12/13, 17, 8, 14, , 
2018/12/14, 22, 10, 12, , 
2018/12/15, 20, 2, 22, , 
2018/12/16, 21, 3, 24, , 
2018/12/17, 18, 10, 20, , 
2018/12/18, 15, 4, 27, , 
2018/12/19, 26, 13, 23, , 
2018/12/20, 18, 19, 16, , 
2018/12/21, 11, 20, 14, , 
2018/12/22, 9, 18, 12, , 
2018/12/23, 9, 20, 9, , 
2018/12/24, 6, 11, 11, , 
2018/12/25, 15, 6, 15, , 
2018/12/26, 20, 1, 25, , 
2018/12/27, 26, 3, 25, , 
2018/12/28, 25, 4, 19, , 
2018/12/29, 28, 11, 12, , 
2018/12/30, 15, , , , 
2018/7/1, 10, 37, 19, , 
2018/7/2, 14, 37, 28, , 
2018/7/3, 19, 34, 26, , 
2018/7/4, 24, 31, 23, , 
2018/7/5, 17, 24, 22, , 
2018/7/6, 14, 38, 19, , 
2018/7/7, 14, 42, 17, , 
2018/7/8, 18, 34, 26, , 
2018/7/9, 18, 25, 23, , 
2018/7/10, 24, 24, 19, , 
2018/7/11, 16, 33, 24, , 
2018/7/12, 18, 40, 30, , 
2018/7/13, 19, 44, 25, , 
2018/7/14, 22, 47, 17, , 
2018/7/15, 19, 40, 23, , 
2018/7/16, 13, 39, 27, , 
2018/7/17, 14, 41, 27, , 
2018/7/18, 16, 44, 30, , 
2018/7/19, 36, 51, 31, , 
2018/7/20, 78, 31, 22, , 
2018/7/30, 38, 43, 32, , 
2018/7/31, 40, 56, 33, , 
2018/8/1, 48, 46, 22, , 
2018/8/2, 50, 46, 26, , 
2018/8/6, 38, 38, 26, , 
2018/8/7, 15, 40, 25, , 
2018/8/8, 19, 40, 21, , 
2018/8/9, 15, 26, 15, , 
2018/8/10, 11, 30, 15, , 
2018/8/11, 10, 42, 16, , 
2018/8/12, 16, 29, 19, , 
2018/8/13, 20, 20, 18, , 
2018/8/14, 12, 34, 12, , 
2018/8/15, 13, 34, 20, , 
2018/8/16, 15, 39, 25, , 
2018/8/17, 19, 39, 21, , 
2018/8/18, 21, 54, 21, , 
2018/8/19, 22, 45, 25, , 
2018/8/20, 22, 42, 24, , 
2018/8/21, 24, 47, 31, , 
2018/8/22, 27, 45, 22, , 
2018/8/23, 22, 27, 19, , 
2018/8/24, 16, 17, 14, , 
2018/8/25, 13, 25, 11, , 
2018/8/26, 8, 23, 16, , 
2018/8/27, 10, 27, 21, , 
2018/8/28, 18, 32, 23, , 
2018/8/29, 22, 24, 18, , 
2018/8/30, 16, 17, 22, , 
2018/8/31, 24, 14, 15, , 
2018/9/1, 17, 14, 13, , 
2018/9/2, 13, 17, 18, , 
2018/9/3, 18, 14, 22, , 
2018/9/4, 25, 33, 19, , 
2018/9/5, 23, 33, 23, , 
2018/9/6, 28, 31, 23, , 
2018/9/7, 19, 26, 22, , 
2018/9/8, 15, 36, 18, , 
2018/9/9, 17, 26, 26, , 
2018/9/10, 20, 30, 29, , 
2018/9/11, 20, 34, 33, , 
2018/9/12, 24, 29, 26, , 
2018/9/13, 25, 19, 23, , 
2018/9/14, 18, 21, 19, , 
2018/9/15, 21, 32, 22, , 
2018/9/16, 23, 27, 26, , 
2018/9/17, 26, 28, 23, , 
2018/9/18, 23, 26, 24, , 
2018/9/19, 17, 27, 26, , 
2018/9/20, 22, 23, 27, , 
2018/9/21, 22, 22, 17, , 
2018/9/22, 16, 17, 13, , 
2018/9/23, 14, 18, 17, , 
2018/9/24, 10, 19, 20, , 
2018/9/25, 15, 13, 23, , 
2018/9/26, 18, 17, 26, , 
2018/9/27, 21, 30, 27, , 
2018/9/28, 25, 21, 15, , 
2018/9/29, 17, 20, 20, , 
2018/9/30, 25, 10, 24, , 
2018/4/1, 12, 35, 16, 1, 
2018/4/2, 7, 27, 24, 2, 
2018/4/3, 20, 32, 21, 1, 
2018/4/4, 21, 26, 21, 1, 
2018/4/5, 15, 28, 19, 1, 
2018/4/6, 16, 27, 20, 2, 
2018/4/7, 19, 35, 19, 1, 
2018/4/8, 24, 26, 31, 2, 
2018/4/9, 20, 23, 26, 2, 
2018/4/10, 30, 35, 18, 1, 
2018/4/11, 18, 33, 17, 1, 
2018/4/12, 13, 31, 25, 1, 
2018/4/13, 20, 38, 21, 1, 
2018/4/14, 16, 32, 22, 1, 
2018/4/15, 21, 19, 24, 1, 
2018/4/16, 23, 34, 23, 1, 
2018/4/17, 16, 38, 25, 1, 
2018/4/18, 24, 34, 24, 1, 
2018/4/19, 20, 32, 29, 2, 
2018/4/20, 23, 45, 34, 2, 
2018/4/21, 29, 49, 29, 2, 
2018/4/22, 30, 31, 27, 2, 
2018/4/23, 26, 31, 23, 1, 
2018/4/24, 21, 32, 23, 1, 
2018/4/25, 26, 21, 23, 2, 
2018/4/26, 18, 28, 22, 2, 
2018/4/27, 16, 37, 22, 1, 
2018/4/28, 20, 38, 18, 1, 
2018/4/29, 24, 34, 20, , 
2018/4/30, 15, 32, 14, 1, 
2018/5/1, 9, 28, 21, 2, 
2018/5/2, 17, 25, 23, 2, 
2018/5/3, 28, 26, 20, 1, 
2018/5/4, 27, 36, 17, 1, 
2018/5/5, 25, 45, 15, 2, 
2018/5/6, 17, 39, 19, 2, 
2018/5/7, 17, 40, 20, 2, 
2018/5/8, 20, 35, 26, 1, 
2018/5/9, 19, 43, 18, 2, 
2018/5/10, 16, 28, 22, 1, 
2018/5/11, 17, 45, 23, 1, 
2018/5/12, 20, 45, 19, 1, 
2018/5/13, 16, 34, 20, 1, 
2018/5/14, 17, 29, 23, 2, 
2018/5/15, 15, 23, 27, 2, 
2018/5/16, 15, 22, 25, 1, 
2018/5/17, 16, 34, 22, 1, 
2018/5/18, 28, 36, 20, 1, 
2018/5/19, 20, 36, 14, 1, 
2018/5/20, 15, 41, 14, 1, 
2018/5/21, 11, 37, 23, 1, 
2018/5/22, 15, 39, 22, 1, 
2018/5/23, 16, 30, 23, 1, 
2018/5/24, 21, 38, 21, , 
2018/5/25, 11, 40, 20, , 
2018/5/26, 15, 50, 20, , 
2018/5/27, 17, 39, 24, , 
2018/5/28, 21, 32, 22, , 
2018/5/29, 21, 37, 20, , 
2018/5/30, 19, 43, 15, , 
2018/5/31, 20, 32, 21, , 
2018/6/1, 12, 35, 19, , 
2018/6/2, 14, 43, 14, , 
2018/6/3, 12, 44, 23, , 
2018/6/4, 17, 47, 25, , 
2018/6/5, 19, 42, 26, , 
2018/6/6, 25, 32, 27, , 
2018/6/7, 20, 34, 23, , 
2018/6/8, 25, 36, 21, , 
2018/6/9, 16, 40, 18, , 
2018/6/10, 17, 30, 26, , 
2018/6/11, 22, 24, 23, , 
2018/6/12, 17, 21, 21, , 
2018/6/13, 16, 26, 21, , 
2018/6/14, 11, 38, 20, , 
2018/6/15, 13, 44, 24, , 
2018/6/16, 19, 36, 19, , 
2018/6/17, 23, 27, 20, , 
2018/6/18, 16, 26, 23, , 
2018/6/19, 17, 35, 23, , 
2018/6/20, 17, 34, 25, , 
2018/6/21, 24, 29, 15, , 
2018/6/22, 15, 29, 16, , 
2018/6/23, 15, 31, 12, , 
2018/6/24, 12, 28, 18, , 
2018/6/25, 13, 25, 21, , 
2018/6/26, 14, 29, 20, , 
2018/6/27, 18, 18, 28, , 
2018/6/28, 19, 23, 24, , 
2018/6/29, 26, 44, 18, , 
2018/6/30, 18, 38, 12, , 
2018/1/1, 40, 27, 3, 16, 
2018/1/2, 13, 26, 5, 11, 
2018/1/3, 8, 26, 7, 13, 
2018/1/4, 8, 22, 5, 22, 
2018/1/5, 7, 12, 9, 16, 
2018/1/6, 10, 8, 13, 4, 
2018/1/7, 17, 9, 6, 11, 
2018/1/8, 19, 9, 6, 17, 
2018/1/9, 12, 3, 10, 22, 
2018/1/10, 19, 5, 9, 20, 
2018/1/11, 31, 13, 5, 15, 
2018/1/12, 27, 9, 5, 11, 
2018/1/13, 22, 8, 5, 10, 
2018/1/14, 15, 3, 7, 17, 
2018/1/15, 16, 22, 6, 17, 
2018/1/16, 13, 23, 5, 19, 
2018/1/17, 6, 22, 4, 13, 
2018/1/18, 7, 21, 5, 25, 
2018/1/19, 8, 22, 8, 15, 
2018/1/20, 8, 15, 9, 12, 
2018/1/21, 7, 12, 9, 22, 
2018/1/22, 9, 13, 8, 21, 
2018/1/23, 12, 10, 7, 25, 
2018/1/24, 13, 5, 14, 25, 
2018/1/25, 18, 3, 11, 26, 
2018/1/26, 27, 1, 10, 16, 
2018/1/27, 40, 13, 10, 12, 
2018/1/28, 29, 14, 6, 23, 
2018/1/29, 11, 15, 5, 20, 
2018/1/30, 12, 16, 8, 18, 
2018/1/31, 15, 17, 7, 24, 
2018/2/1, 11, 14, 6, 25, 
2018/2/2, 10, 10, 17, 11, 
2018/2/3, 17, 14, 20, 2, 
2018/2/4, 17, 12, 11, 9, 
2018/2/5, 18, 15, 5, 15, 
2018/2/6, 21, 4, 8, 18, 
2018/2/7, 34, 3, 9, 19, 
2018/2/8, 46, 4, 9, 16, 
2018/2/9, 46, 9, 11, 13, 
2018/2/10, 40, 17, 18, 1, 
2018/2/11, 24, 16, 18, 7, 
2018/2/12, 11, 21, 11, 14, 
2018/2/13, 15, 14, 8, 21, 
2018/2/14, 21, 10, 11, 25, 
2018/2/15, 23, 9, 11, 27, 
2018/2/16, 16, 7, 9, 18, 
2018/2/17, 18, 16, 7, 13, 
2018/2/18, 17, 16, 7, 23, 
2018/2/19, 21, 8, 12, 19, 
2018/2/20, 25, , , , 
2018/2/25, 16, , , , 
2018/2/26, 25, , , , 
2018/2/27, 39, 24, 17, 2, 
2018/2/28, 44, 32, 21, 3, 
2018/3/1, 45, 28, 27, 2, 
2018/3/2, 55, 17, 31, 2, 
2018/3/3, 56, 27, 23, 1, 
2018/3/4, 39, 21, 27, 2, 
2018/3/5, 39, 15, 27, 3, 
2018/3/6, 63, 24, 25, 2, 
2018/3/7, 15, 23, 27, 2, 
2018/3/8, 15, 18, 30, 2, 
2018/3/9, 19, 22, 23, 1, 
2018/3/10, 17, 15, 26, 1, 
2018/3/11, 17, 24, 21, 1, 
2018/3/12, 15, 26, 19, 1, 
2018/3/13, 11, 15, 23, 2, 
2018/3/14, 14, 13, 20, 1, 
2018/3/15, 21, 18, 29, 1, 
2018/3/16, 16, 15, 21, 2, 
2018/3/17, 27, 25, 12, 1, 
2018/3/18, 21, 26, 21, 1, 
2018/3/19, 33, 22, 27, 2, 
2018/3/20, 28, 17, 28, 2, 
2018/3/21, 26, 18, 27, 2, 
2018/3/22, 25, 16, 28, 2, 
2018/3/23, 24, 25, 22, 1, 
2018/3/24, 22, 31, 25, 1, 
2018/3/25, 21, 15, 35, 1, 
2018/3/26, 45, 21, 26, 1, 
2018/3/27, 37, 24, 21, 1, 
2018/3/28, 11, 26, 21, 1, 
2018/3/29, 8, 30, 17, 1, 
2018/3/30, 9, 25, 22, 1, 
2018/3/31, 15, 26, 16, 1, 
2017/10/1, 19, 12, 7, 17, 
2017/10/2, 11, 19, 9, 15, 
2017/10/3, 9, 13, 9, 22, 
2017/10/4, 13, 23, 6, 23, 
2017/10/5, 19, 16, 6, 22, 
2017/10/6, 18, 13, 6, 22, 
2017/10/7, 15, 23, 7, 13, 
2017/10/8, 9, 14, 4, 23, 
2017/10/9, 11, 13, 5, 24, 
2017/10/10, 16, 15, 7, 21, 
2017/10/11, 18, 13, 8, 24, 
2017/10/12, 23, 14, 12, 21, 
2017/10/13, 25, 16, 9, 18, 
2017/10/14, 21, 11, 9, 15, 
2017/10/15, 23, 12, 9, 27, 
2017/10/16, 19, 9, 11, 27, 
2017/10/17, 28, 12, 15, 24, 
2017/10/18, 32, 9, 11, 24, 
2017/10/19, 32, 19, 10, 25, 
2017/10/20, 30, 14, 9, 24, 
2017/10/21, 25, 21, 8, 12, 
2017/10/22, 18, 16, 5, 23, 
2017/10/23, 10, 15, 5, 24, 
2017/10/24, 14, 9, 8, 28, 
2017/10/25, 23, 7, 9, 21, 
2017/10/26, 27, 13, 8, 19, 
2017/10/27, 24, 15, 7, 18, 
2017/10/28, 19, 26, 6, 12, 
2017/10/29, 12, 14, 6, 24, 
2017/10/30, 14, 18, 10, 15, 
2017/10/31, 18, 9, 11, 12, 
2017/11/1, 16, 13, 7, 26, 
2017/11/2, 17, 15, 7, 24, 
2017/11/3, 25, 10, 9, 19, 
2017/11/4, 20, 13, 7, 14, 
2017/11/5, 17, 16, 5, 26, 
2017/11/6, 13, 12, 5, 21, 
2017/11/7, 16, 4, 6, 20, 
2017/11/8, 18, 2, 7, 16, 
2017/11/9, 19, 9, 6, 16, 
2017/11/10, 21, 18, 8, 15, 
2017/11/11, 12, 21, 6, 11, 
2017/11/12, 6, 17, 7, 21, 
2017/11/14, 20, 8, 5, 19, 
2017/11/15, 25, 8, 5, 21, 
2017/11/16, 25, 6, 7, 22, 
2017/11/17, 28, 6, 9, 19, 
2017/11/18, 29, 17, 7, 15, 
2017/11/19, 15, 19, 8, 21, 
2017/11/20, 13, 22, 7, 25, 
2017/11/21, 11, 12, 31, 5, 
2017/11/22, 18, 5, 15, 23, 
2017/11/23, 21, 9, 8, 25, 
2017/11/24, 19, 13, 10, 17, 
2017/11/25, 18, 15, 7, 13, 
2017/11/26, 11, 19, 5, 22, 
2017/11/27, 9, 19, 6, 25, 
2017/11/28, 12, 15, 8, 20, 
2017/11/29, 15, 10, 7, 25, 
2017/11/30, 16, 9, 8, 23, 
2017/12/1, 11, 12, 6, 14, 
2017/12/2, 23, 15, 6, 14, 
2017/12/3, 20, 18, 6, 26, 
2017/12/4, 16, 11, 7, 25, 
2017/12/5, 17, 14, 6, 23, 
2017/12/6, 25, 10, 6, 23, 
2017/12/7, 23, 14, 8, 23, 
2017/12/8, 12, 15, 17, 20, 
2017/12/9, 13, 25, 6, 12, 
2017/12/10, 13, 8, 10, 32, 
2017/12/11, 11, 22, 5, 22, 
2017/12/12, 13, 14, 7, 20, 
2017/12/13, 11, 24, 7, 21, 
2017/12/14, 9, 23, 6, 24, 
2017/12/15, 9, 10, 9, 21, 
2017/12/16, 15, 9, 8, 19, 
2017/12/17, 17, 13, 8, 23, 
2017/12/18, 11, 4, 9, 24, 
2017/12/19, 23, 5, 8, 19, 
2017/12/20, 26, 7, 6, 28, 
2017/12/21, 19, 7, 7, 22, 
2017/12/22, 14, 6, 8, 16, 
2017/12/23, 14, 11, 7, 12, 
2017/12/24, 15, 6, 7, 12, 
2017/12/25, 15, 13, 12, 16, 
2017/12/26, 13, 6, 10, 25, 
2017/12/27, 13, 15, 7, 20, 
2017/12/28, 12, 16, 6, 20, 
2017/12/29, 8, 23, 6, 15, 
2017/12/30, 7, 3, 28, 2, 
2017/12/31, 12, 26, 10, 11, 
2017/7/1, 18, 19, 8, 13, 
2017/7/2, 11, 25, 5, 18, 
2017/7/3, 17, 28, 10, 21, 
2017/7/4, 25, 35, 13, 23, 
2017/7/5, 35, 36, 14, 27, 
2017/7/6, 41, 35, 14, 21, 
2017/7/7, 35, 35, 8, 18, 
2017/7/8, 29, 30, 10, 11, 
2017/7/9, 24, 25, 4, 25, 
2017/7/10, 19, 30, 7, 15, 
2017/7/11, 19, 22, 6, 18, 
2017/7/12, 19, 28, 5, 20, 
2017/7/13, 15, 24, 10, 19, 
2017/7/14, 18, 22, 9, 12, 
2017/7/15, 19, 34, 12, 10, 
2017/7/16, 12, 32, 13, 18, 
2017/7/17, 15, 36, 16, 18, 
2017/7/18, 22, 39, 9, 20, 
2017/7/19, 19, 36, 7, 23, 
2017/7/20, 25, 33, 9, 19, 
2017/7/21, 22, 36, 16, 15, 
2017/7/22, 16, 26, 13, 10, 
2017/7/23, 18, 15, 7, 19, 
2017/7/24, 17, 18, 10, 14, 
2017/7/25, 14, 23, 4, 23, 
2017/7/26, 14, 19, 9, 21, 
2017/7/27, 20, 19, 6, 17, 
2017/7/28, 26, 26, 7, 15, 
2017/7/29, 22, 30, 15, 9, 
2017/7/30, 17, 27, 6, 25, 
2017/7/31, 18, 37, 7, 28, 
2017/8/1, 29, 30, 9, 30, 
2017/8/2, 30, 26, 9, 31, 
2017/8/3, 36, 24, 10, 21, 
2017/8/4, 42, 27, 7, 18, 
2017/8/5, 24, 22, 8, 10, 
2017/8/6, 15, 28, 4, 19, 
2017/8/7, 12, 28, 5, 22, 
2017/8/8, 18, 30, 6, 24, 
2017/8/9, 15, 22, 7, 22, 
2017/8/10, 16, 24, 9, 15, 
2017/8/11, 17, 21, 7, 13, 
2017/8/12, 13, 27, 9, 9, 
2017/8/13, 10, 25, 7, 16, 
2017/8/14, 10, 32, 13, 11, 
2017/8/15, 12, 32, 6, 21, 
2017/8/16, 14, 31, 7, 20, 
2017/8/17, 17, 34, 7, 20, 
2017/8/18, 23, 19, 5, 12, 
2017/8/19, 14, 27, 11, 8, 
2017/8/20, 10, 25, 7, 18, 
2017/8/21, 12, 30, 8, 18, 
2017/8/22, 17, 36, 10, 21, 
2017/8/23, 20, 35, 5, 25, 
2017/8/24, 22, 31, 10, 18, 
2017/8/25, 17, 32, 12, 21, 
2017/8/26, 18, 30, 9, 12, 
2017/8/27, 20, 30, 7, 25, 
2017/8/28, 24, 30, 7, 24, 
2017/8/29, 25, 31, 8, 22, 
2017/8/30, 21, 24, 8, 20, 
2017/8/31, 26, 19, 5, 20, 
2017/9/1, 14, 19, 8, 13, 
2017/9/2, 9, 25, 7, 10, 
2017/9/3, 10, 23, 5, 20, 
2017/9/4, 9, 21, 5, 22, 
2017/9/5, 13, , , , 
2017/9/10, 7, 16, 5, 16, 
2017/9/11, 8, 19, 4, 18, 
2017/9/12, 13, 18, 4, 14, 
2017/9/13, 11, 21, 5, 18, 
2017/9/14, 9, 21, 7, 24, 
2017/9/15, 10, 19, 11, 14, 
2017/9/16, 14, 22, 12, 10, 
2017/9/17, 13, 15, 8, 21, 
2017/9/18, 11, 13, 9, 21, 
2017/9/19, 17, 14, 9, 22, 
2017/9/20, 20, 19, 8, 28, 
2017/9/21, 17, 14, 11, 22, 
2017/9/22, 19, 21, 10, 20, 
2017/9/23, 23, 26, 12, 19, 
2017/9/24, 32, 21, 11, 23, 
2017/9/25, 20, 18, 10, 19, 
2017/9/26, 24, 15, 11, 22, 
2017/9/27, 23, 11, 9, 23, 
2017/9/28, 25, 16, 10, 23, 
2017/9/29, 26, 12, 12, 20, 
2017/9/30, 31, 20, 7, 14, 
2017/4/1, 31, , 13, 13, 
2017/4/2, 24, , 7, 26, 
2017/4/3, 29, , 8, 27, 
2017/4/4, 33, , 12, 26, 
2017/4/5, 23, , 10, 24, 
2017/4/6, 26, , 9, 24, 
2017/4/7, 19, , 11, 19, 
2017/4/8, 37, , 12, 15, 
2017/4/9, 24, , 9, 27, 
2017/4/10, 24, , 7, 23, 
2017/4/11, 42, , 12, 26, 
2017/4/12, 28, , 9, 25, 
2017/4/13, 29, , 10, 13, 
2017/4/14, 29, , 8, 16, 
2017/4/15, 18, , 9, 11, 
2017/4/16, 15, , 9, 12, 
2017/4/17, 10, , 8, 23, 
2017/4/18, 12, 23, 5, 17, 
2017/4/19, 17, 25, 7, 25, 
2017/4/20, 13, 29, 9, 21, 
2017/4/21, 20, 20, 10, 21, 
2017/4/22, 20, 27, 11, 13, 
2017/4/23, 19, 23, 11, 24, 
2017/4/24, 14, 21, 10, 30, 
2017/4/25, 26, 20, 6, 26, 
2017/4/26, 23, 10, 10, 22, 
2017/4/27, 12, 14, 10, 28, 
2017/4/28, 11, 28, 23, 2, 
2017/4/29, 19, 37, 10, 10, 
2017/4/30, 14, 25, 9, 15, 
2017/5/1, 13, 28, 5, 21, 
2017/5/2, 10, 20, 7, 24, 
2017/5/3, 22, 21, 7, 25, 
2017/5/4, 23, 27, 7, 23, 
2017/5/5, 24, 34, 11, 16, 
2017/5/6, 29, 21, 10, 16, 
2017/5/7, 13, 18, 6, 27, 
2017/5/8, 12, 26, 6, 19, 
2017/5/9, 25, 30, 9, 18, 
2017/5/10, 13, 32, 11, 23, 
2017/5/11, 17, 30, 9, 21, 
2017/5/12, 17, 27, 9, 21, 
2017/5/13, 14, 27, 13, 12, 
2017/5/14, 13, 22, 6, 21, 
2017/5/15, 10, 31, 9, 18, 
2017/5/16, 16, 34, 11, 23, 
2017/5/17, 24, 43, 9, 28, 
2017/5/18, 32, 29, 14, 19, 
2017/5/19, 46, 29, 10, 14, 
2017/5/20, 22, 29, 9, 8, 
2017/5/21, 13, 29, 5, 23, 
2017/5/22, 18, 32, 9, 25, 
2017/5/23, 36, 27, 8, 21, 
2017/5/24, 38, 45, 12, 10, 
2017/5/25, 29, 36, 7, 21, 
2017/5/26, 12, 37, 12, 13, 
2017/5/27, 17, 42, 19, 11, 
2017/5/28, 19, 38, 11, 25, 
2017/5/29, 18, 42, 11, 26, 
2017/5/30, 26, 37, 6, 26, 
2017/5/31, 27, 35, 16, 12, 
2017/6/1, 23, 34, 8, 22, 
2017/6/2, 22, 44, 13, 15, 
2017/6/3, 22, 30, 8, 10, 
2017/6/4, 16, 27, 8, 9, 
2017/6/5, 9, 18, 5, 21, 
2017/6/6, 18, 22, 5, 18, 
2017/6/7, 15, 30, 8, 17, 
2017/6/8, 23, 28, 10, 20, 
2017/6/9, 20, 36, 14, 16, 
2017/6/10, 20, 44, 11, 8, 
2017/6/11, 14, 27, 7, 22, 
2017/6/12, 22, 36, 6, 19, 
2017/6/13, 26, 40, 8, 20, 
2017/6/14, 22, 51, 11, 12, 
2017/6/15, 25, 34, 6, 19, 
2017/6/16, 20, 32, 8, 13, 
2017/6/17, 19, 39, 7, 6, 
2017/6/18, 16, 42, 6, 20, 
2017/6/19, 14, 38, 10, 31, 
2017/6/20, 28, 43, 11, 30, 
2017/6/21, 42, 51, 10, 34, 
2017/6/22, 34, 44, 9, 24, 
2017/6/23, 48, 34, 10, 18, 
2017/6/24, 46, 26, 9, 12, 
2017/6/25, 32, 29, 6, 18, 
2017/6/26, 19, 34, 6, 21, 
2017/6/27, 16, 35, 8, 18, 
2017/6/28, 20, 28, 4, 17, 
2017/6/29, 20, 25, 4, 16, 
2017/6/30, 17, 24, 13, 12, 
2017/1/2, 127, , 6, 21, 
2017/1/3, 21, , 10, 14, 
2017/1/4, 13, , 6, 20, 
2017/1/5, 9, , 9, 17, 
2017/1/6, 13, , 14, 22, 
2017/1/7, 40, , 9, 19, 
2017/1/8, 42, , 9, 23, 
2017/1/9, 24, , 11, 21, 
2017/1/10, 21, , 9, 21, 
2017/1/11, 28, , 9, 24, 
2017/1/12, 29, , 9, 20, 
2017/1/13, 46, , 9, 18, 
2017/1/14, 27, , 9, 17, 
2017/1/15, 12, , 9, 22, 
2017/1/16, 14, , 9, 21, 
2017/1/17, 18, , 6, 21, 
2017/1/18, 21, , 7, 24, 
2017/1/19, 36, , 17, 31, 
2017/1/20, 59, , 16, 34, 
2017/1/21, 70, , 21, 31, 
2017/1/22, 81, , 17, 37, 
2017/1/23, 90, , 15, 33, 
2017/1/24, 89, , 13, 22, 
2017/1/25, 64, , 8, 23, 
2017/1/26, 29, , 15, 30, 
2017/1/27, 43, , 17, 33, 
2017/1/28, 72, , 18, 32, 
2017/1/29, 81, , 14, 33, 
2017/1/30, 48, , 7, 31, 
2017/1/31, 18, , 7, 25, 
2017/2/1, 21, , 9, 25, 
2017/2/2, 23, , 14, 32, 
2017/2/3, 38, , 11, 22, 
2017/2/4, 26, , 10, 21, 
2017/2/5, 18, , 18, 30, 
2017/2/6, 29, , 14, 31, 
2017/2/7, 47, , 9, 20, 
2017/2/8, 48, , 7, 17, 
2017/2/9, 37, , 8, 23, 
2017/2/10, 52, , 12, 23, 
2017/2/11, 56, , 7, 11, 
2017/2/12, 50, , 5, 20, 
2017/2/13, 45, , 12, 29, 
2017/2/14, 48, , 16, 34, 
2017/2/15, 52, , 26, 20, 
2017/2/16, 48, , 13, 26, 
2017/2/17, 36, , 10, 20, 
2017/2/18, 23, , 10, 17, 
2017/2/19, 27, , 8, 28, 
2017/2/20, 24, , 8, 22, 
2017/2/21, 22, , 5, 19, 
2017/2/22, 17, , 6, 29, 
2017/2/23, 23, , 5, 25, 
2017/2/24, 26, , 11, 19, 
2017/2/25, 23, , 13, 22, 
2017/2/26, 17, , 11, 30, 
2017/2/27, 20, , 8, 22, 
2017/2/28, 23, , 5, 29, 
2017/3/1, 11, , 6, 24, 
2017/3/2, 16, , 11, 29, 
2017/3/3, 18, , 12, 18, 
2017/3/4, 16, , 16, 11, 
2017/3/5, 11, , 6, 26, 
2017/3/6, 14, , 7, 26, 
2017/3/7, 30, , 6, 22, 
2017/3/8, 26, , 6, 27, 
2017/3/9, 13, , 7, 24, 
2017/3/10, 16, , 14, 18, 
2017/3/11, 19, , 9, 11, 
2017/3/12, 18, , 8, 29, 
2017/3/13, 22, , 12, 32, 
2017/3/14, 35, , 12, 28, 
